 ,CRN,Subj,Crse,Sec,Cmp,Cred,Title,Type,Days,Time,Cap,Avail,Instructor,Date (DD-MM),Location,Attribute
 ,87871,XCHG,000,37,OFF,15.0,On Academic Exchange Stockholms universitet in SwedenU of S Int'l Approval Required,XNA,,TBA,10,9,TBA,02-Sep10-Dec,TBA,No Academic CreditOff Campus Student FeesTuition - Outbound ExchangeAcademic Exchange Program
 ,87870,XCHG,000,38,OFF,15.0,On Academic Exchange NEOMA Business School in FranceU of S Int'l Approval Required,XNA,,TBA,10,10,TBA,02-Sep21-Dec,TBA,No Academic CreditOff Campus Student FeesTuition - Outbound ExchangeAcademic Exchange Program
 ,87400,XCHG,000,39,OFF,15.0,Acad Exch Univ of Essex UK ,XNA,,TBA,10,10,TBA,01-Jun05-Dec,TBA,No Academic CreditOff Campus Student FeesTuition - Outbound ExchangeAcademic Exchange Program
 ,87376,XCHG,000,40,OFF,15.0,Acad Exch NanyangTech SingaporU of S Int'l Approval Required,XNA,,TBA,10,10,TBA,01-Jun05-Dec,TBA,No Academic CreditOff Campus Student FeesTuition - Outbound ExchangeAcademic Exchange Program
 ,87399,XCHG,000,41,OFF,15.0,Acad Exch Universitetet i OsloU of S Int'l Approval Required,XNA,,TBA,10,10,TBA,01-Jun05-Dec,TBA,No Academic CreditOff Campus Student FeesTuition - Outbound ExchangeAcademic Exchange Program
 ,87441,XCHG,000,42,OFF,15.0,Acad Exch Lulea Univ SwedenU of S Int'l Approval Required,XNA,,TBA,10,10,TBA,01-Jun05-Dec,TBA,No Academic CreditOff Campus Student FeesTuition - Outbound ExchangeAcademic Exchange Program
 ,87383,XCHG,000,43,OFF,15.0,Acad Exch Trinity Deblin IrelaU of S Int'l Approval Required,XNA,,TBA,10,10,TBA,01-Jun05-Dec,TBA,No Academic CreditOff Campus Student FeesTuition - Outbound ExchangeAcademic Exchange Program
 ,87373,XCHG,000,44,OFF,15.0,Acad Exch Mahidol Univ ThilandU of S Int'l Approval Required,XNA,,TBA,10,10,TBA,01-Jun05-Dec,TBA,No Academic CreditOff Campus Student FeesTuition - Outbound ExchangeAcademic Exchange Program
 ,87372,XCHG,000,45,OFF,15.0,Acad Exch Luleå tekniska univU of S Int'l Approval Required,XNA,,TBA,10,10,TBA,01-Jun05-Dec,TBA,No Academic CreditOff Campus Student FeesTuition - Outbound ExchangeAcademic Exchange Program
 ,87394,XCHG,000,46,OFF,15.0,Acad Exch Chung Ang U KoreaU of S Int'l Approval Required,XNA,,TBA,10,10,TBA,01-Jun05-Dec,TBA,No Academic CreditOff Campus Student FeesTuition - Outbound ExchangeAcademic Exchange Program
 ,87440,XCHG,000,47,OFF,15.0,Acad Exch to Univ NewcastleU of S Int'l Approval Required,XNA,,TBA,10,10,TBA,01-Jun05-Dec,TBA,No Academic CreditOff Campus Student FeesTuition - Outbound ExchangeAcademic Exchange Program
 ,87379,XCHG,000,48,OFF,15.0,Acad Exch NEOMA Bus FranceU of S Int'l Approval Required,XNA,,TBA,10,10,TBA,01-Jun05-Dec,TBA,No Academic CreditOff Campus Student FeesTuition - Outbound ExchangeAcademic Exchange Program
 ,87371,XCHG,000,49,OFF,15.0,Acad ExchHögskolan i JönköpingU of S Int'l Approval Required,XNA,,TBA,10,10,TBA,01-Jun05-Dec,TBA,No Academic CreditOff Campus Student FeesTuition - Outbound ExchangeAcademic Exchange Program
 ,87369,XCHG,000,50,OFF,15.0,Acad Exch Helsingin FinlandU of S Int'l Approval Required,XNA,,TBA,10,10,TBA,01-Jun05-Dec,TBA,No Academic CreditOff Campus Student FeesTuition - Outbound ExchangeAcademic Exchange Program
 ,87398,XCHG,000,51,OFF,15.0,Acad Exch Univ Cath de LouvainU of S Int'l Approval Required,XNA,,TBA,10,10,TBA,01-Jun05-Dec,TBA,No Academic CreditOff Campus Student FeesTuition - Outbound ExchangeAcademic Exchange Program
 ,87375,XCHG,000,52,OFF,15.0,Acad Exch Masarykova Czech RU of S Int'l Approval Required,XNA,,TBA,10,10,TBA,01-Jun05-Dec,TBA,No Academic CreditOff Campus Student FeesTuition - Outbound ExchangeAcademic Exchange Program
 ,87390,XCHG,000,53,OFF,15.0,Acad Exch Univ of GuadalajaraU of S Int'l Approval Required,XNA,,TBA,10,10,TBA,01-Jun05-Dec,TBA,No Academic CreditOff Campus Student FeesTuition - Outbound ExchangeAcademic Exchange Program
 ,87365,XCHG,000,55,OFF,15.0,Acad Exch HAS Hogeschool NetheU of S Int'l Approval Required,XNA,,TBA,10,10,TBA,01-Jun05-Dec,TBA,No Academic CreditOff Campus Student FeesTuition - Outbound ExchangeAcademic Exchange Program
 ,87869,XCHG,000,56,OFF,15.0,On Academic Exchange Nanyang Technological University in SingaporeU of S Int'l Approval Required,XNA,,TBA,10,10,TBA,01-Aug30-Oct,TBA,No Academic CreditOff Campus Student FeesTuition - Outbound ExchangeAcademic Exchange Program
 ,87395,XCHG,000,61,OFF,15.0,Acad Exch NEOMA Bus FranceU of S Int'l Approval Required,XNA,,TBA,10,10,TBA,01-Jun05-Dec,TBA,No Academic CreditOff Campus Student FeesTuition - Outbound ExchangeAcademic Exchange Program
 ,87402,XCHG,000,63,OFF,15.0,Acad Exch Vrije Amsterdam ,XNA,,TBA,10,10,TBA,01-Jun05-Dec,TBA,No Academic CreditOff Campus Student FeesTuition - Outbound ExchangeAcademic Exchange Program
 ,87363,XCHG,000,65,OFF,15.0,Acad Exch Neustadt AustriaU of S Int'l Approval Required,XNA,,TBA,10,10,TBA,01-Jun05-Dec,TBA,No Academic CreditOff Campus Student FeesTuition - Outbound ExchangeAcademic Exchange Program
 ,85527,XCHG,000,83,OFF,15.0,On Academic Exchange in HAS Hogeschool in the NetherlandsU of S Int'l Approval Required,XNA,,TBA,10,9,TBA,03-Sep05-Dec,TBA,No Academic CreditOff Campus Student FeesTuition - Outbound ExchangeAcademic Exchange Program
 ,87352,XCHG,000,84,OFF,15.0,Acad Exch Lunds Univ SwedenU of S Int'l Approval Required,XNA,,TBA,10,10,TBA,01-Jun05-Dec,TBA,No Academic CreditOff Campus Student FeesTuition - Outbound ExchangeAcademic Exchange Program
 ,87351,XCHG,000,85,OFF,15.0,Acad Exch Univ of QueenslandU of S Int'l Approval Required,XNA,,TBA,10,10,TBA,01-Jun05-Dec,TBA,No Academic CreditOff Campus Student FeesTuition - Outbound ExchangeAcademic Exchange Program
 ,87314,XCHG,000,95,OFF,15.0,Acad Exch Hong Kong Bapt. UnivU of S Int'l Approval Required,XNA,,TBA,10,10,TBA,01-Jun05-Dec,TBA,No Academic CreditOff Campus Student FeesTuition - Outbound ExchangeAcademic Exchange Program
 ,87880,XCHG,000,X01,OFF,15.0,On Academic Exchange Vrije Universiteit Amsterdam in NetherlandsU of S Int'l Approval Required,XNA,,TBA,10,10,TBA,01-Sep18-Dec,TBA,No Academic CreditOff Campus Student FeesTuition - Outbound ExchangeAcademic Exchange Program
 ,80756,ACC,400,01,SK,3.0,Honours Seminar in AccountingDepartmental Approval Required,SSI,,TBA,20,19,Devan P  Mescall (P),04-Sep30-Dec,TBA,1st Half of a Multi-term ClassOn Campus Student FeesTuition - Category 4
 , , , , , , , , ,,TBA, , ,TBA,06-Jan07-Apr,TBA, 
 ,85900,AREC,251*,01,SK,3.0,Introduction to Agricultural Policy ,LEC,TR,10:00 am- 11:20 am,80,24,Stuart J  Smyth (P),04-Sep05-Dec,ARTS 211,On Campus Student FeesTuition - Category 13
 ,85901,AREC,254*,01,SK,3.0,Agribusiness Taxation ,LEC,MW,03:30 pm- 04:50 pm,55,23,David D  Engdahl (P),04-Sep05-Dec,ARCH 132,On Campus Student FeesTuition - Category 13
 ,87038,AREC,298,01,SK,3.0,History of Aboriginal Agriculture in Canada ,LEC,TR,10:00 am- 11:20 am,50,41,David   Natcher (P),04-Sep05-Dec,AGRI 2C71,On Campus Student FeesTuition - Category 13
 ,85902,AREC,315*,01,SK,3.0,Application of Microeconomic Theory to Agriculture ,LEC,TR,11:30 am- 12:50 pm,70,1,Tristan D  Skolrud (P),04-Sep05-Dec,AGRI 2E25,On Campus Student FeesTuition - Category 13
 ,85903,AREC,315,L01,SK,0.0,Application of Microeconomic Theory to Agriculture ,PRB,R,04:00 pm- 04:50 pm,35,0,Tristan D  Skolrud (P),04-SEP05-DEC,AGRI 2E11,No Academic CreditOn Campus Student FeesNo Tuition Assessed
 ,85904,AREC,315,L02,SK,0.0,Application of Microeconomic Theory to Agriculture ,PRB,R,05:00 pm- 05:50 pm,35,1,Tristan D  Skolrud (P),04-SEP05-DEC,AGRI 2E11,No Academic CreditOn Campus Student FeesNo Tuition Assessed
 ,85905,AREC,320*,01,SK,3.0,Introduction to Farm Business Management ,LEC,MWF,12:30 pm- 01:20 pm,110,24,Kim K  Sanderson (P),04-Sep05-Dec,PHYSIC 165,On Campus Student FeesTuition - Category 13
 ,85908,AREC,346*,01,SK,3.0,Principles of Selling ,LEC,W,01:30 pm- 04:20 pm,80,18,Robert G  Roy (P),04-Sep05-Dec,WCVM 2302,Community engaged learningOn Campus Student FeesTuition - Category 13
 ,85918,AREC,361*,01,SK,3.0,Intermediate Statistics and Decision Making ,LEC,MWF,11:30 am- 12:20 pm,56,1,Suren N  Kulshreshtha (P),04-Sep05-Dec,AGRI 2E25,On Campus Student FeesTuition - Category 13
 ,85919,AREC,361,L01,SK,0.0,Intermediate Statistics and Decision Making ,LAB,M,02:30 pm- 04:50 pm,28,1,TBA,04-SEP05-DEC,AGRI 3D67,No Academic CreditOn Campus Student FeesNo Tuition Assessed
 ,86976,AREC,361,L02,SK,0.0,Intermediate Statistics and Decision Making ,LAB,T,02:30 pm- 04:50 pm,28,0,TBA,04-SEP05-DEC,AGRI 3D67,No Academic CreditOn Campus Student FeesNo Tuition Assessed
 ,85914,AREC,420*,01,SK,3.0,Operations Management for Agriculture ,LEC,MWF,09:30 am- 10:20 am,45,23,James   Nolan (P),04-Sep05-Dec,AGRI 1E85,On Campus Student FeesTuition - Category 13
 , , , , , , , ,LAB,W,03:30 pm- 05:20 pm, , ,James   Nolan (P),04-Sep05-Dec,AGRI 3D67, 
 ,85916,AREC,428*,01,SK,3.0,Case Studies in Agribusiness Management ,LEC,TR,11:30 am- 12:50 pm,80,30,Kathy A  Larson (P),04-Sep05-Dec,ENG 2C40,On Campus Student FeesTuition - Category 13
 ,86712,AREC,430*,01,SK,3.0,Natural Resource Economics ,LEC,TR,08:30 am- 09:50 am,40,6,Patrick R  Lloyd-Smith (P),04-Sep05-Dec,AGRI 1E79,On Campus Student FeesTuition - Category 13
 ,85920,AREC,432*,01,SK,3.0,Rural Development Theory and Applications ,LEC,TR,10:00 am- 11:20 am,48,17,Suren N  Kulshreshtha (P),04-Sep05-Dec,AGRI 1E85,On Campus Student FeesTuition - Category 13
 ,85921,AREC,440*,02,SK,3.0,Agricultural Marketing Systems ,LEC,TR,10:00 am- 11:20 am,40,2,Kim K  Sanderson (P),04-Sep05-Dec,AGRI 1E79,On Campus Student FeesTuition - Category 13
 ,85923,AREC,492*,01,SK,1.5,Research Project and Technical Writing ,SEM,,TBA,15,12,Stuart J  Smyth (P),04-Sep05-Dec,NA NO_ROOM,Undergraduate research1st Half of a Multi-term ClassOn Campus Student FeesTuition - Category 13
 , , , , , , , , ,,TBA, , ,Stuart J  Smyth (P),06-Jan07-Apr,NA NO_ROOM, 
 ,85924,AREC,494*,01,SK,3.0,Research and Technical Writing Honours ThesisDepartmental Approval Required,SSI,,TBA,10,9,Stuart J  Smyth (P),04-Sep05-Dec,NA NO_ROOM,Undergraduate research1st Half of a Multi-term ClassOn Campus Student FeesTuition - Category 13
 , , , , , , , , ,,TBA, , ,Stuart J  Smyth (P),06-Jan07-Apr,NA NO_ROOM, 
 ,85947,AREC,820,01,SK,3.0,Applied Microeconomic Theory ,LEC,TR,08:30 am- 09:50 am,20,8,Tristan D  Skolrud (P),04-Sep05-Dec,AGRI 1E69,On Campus Student FeesFee - Graduate Studies
 ,87567,AREC,851,01,SK,3.0,Agricultural Policy ,LEC,MW,01:00 pm- 02:20 pm,20,8,Peter J  Slade (P),04-Sep05-Dec,AGRI 2C71,On Campus Student FeesFee - Graduate Studies
 ,86041,AREC,990,01,SK,0.0,Seminar ,SEM,F,02:30 pm- 05:20 pm,40,6,Kenneth W  Belcher (P),04-Sep05-Dec,AGRI 2E25,No Academic CreditOn Campus Student FeesNo Tuition Assessed
 ,85950,AREC,994,01,SK,15.0,Research ,SSI,,TBA,40,14,Richard S  Gray (P),04-Sep05-Dec,TBA,No Academic CreditOn Campus Student FeesFee - Graduate Studies
 ,86183,AREC,996,01,SK,15.0,Research ,SSI,,TBA,40,32,Richard S  Gray (P),04-Sep05-Dec,TBA,No Academic CreditOn Campus Student FeesFee - Graduate Studies
 ,80257,AGRC,111,01A,SK,3.0,Discovery in Plant and Soil Sciences ,LEC,MWF,11:30 am- 12:20 pm,315,54,Krista S  Wilde (P), Melissa M  Arcand ,04-Sep05-Dec,THORV 105,Undergraduate researchOn Campus Student FeesTuition - Category 13
 ,85219,AGRC,111,T01,SK,0.0,Discovery in Plant and Soil Sciences ,TUT,M,01:30 pm- 02:20 pm,35,1,Ravindra N  Chibbar (P),04-SEP05-DEC,AGRI 1E79,No Academic CreditOn Campus Student FeesNo Tuition Assessed
 ,85220,AGRC,111,T02,SK,0.0,Discovery in Plant and Soil Sciences ,TUT,M,02:30 pm- 03:20 pm,35,2,Ravindra N  Chibbar (P),04-SEP05-DEC,AGRI 1E79,No Academic CreditOn Campus Student FeesNo Tuition Assessed
 ,85221,AGRC,111,T03,SK,0.0,Discovery in Plant and Soil Sciences ,TUT,M,03:30 pm- 04:20 pm,35,2,Ravindra N  Chibbar (P),04-SEP05-DEC,AGRI 1E79,No Academic CreditOn Campus Student FeesNo Tuition Assessed
 ,85222,AGRC,111,T04,SK,0.0,Discovery in Plant and Soil Sciences ,TUT,T,01:30 pm- 02:20 pm,35,1,Ravindra N  Chibbar (P),04-SEP05-DEC,AGRI 1E79,No Academic CreditOn Campus Student FeesNo Tuition Assessed
 ,85223,AGRC,111,T05,SK,0.0,Discovery in Plant and Soil Sciences ,TUT,T,02:30 pm- 03:20 pm,35,2,Ravindra N  Chibbar (P),04-SEP05-DEC,AGRI 1E79,No Academic CreditOn Campus Student FeesNo Tuition Assessed
 ,85492,AGRC,111,T06,SK,0.0,Discovery in Plant and Soil Sciences ,TUT,T,03:30 pm- 04:20 pm,35,16,Ravindra N  Chibbar (P),04-SEP05-DEC,AGRI 1E79,No Academic CreditOn Campus Student FeesNo Tuition Assessed
 ,85637,AGRC,111,T07,SK,0.0,Discovery in Plant and Soil Sciences ,TUT,W,01:30 pm- 02:20 pm,35,1,Ravindra N  Chibbar (P),04-SEP05-DEC,AGRI 1E79,No Academic CreditOn Campus Student FeesNo Tuition Assessed
 ,85638,AGRC,111,T08,SK,0.0,Discovery in Plant and Soil Sciences ,TUT,W,02:30 pm- 03:20 pm,35,20,Ravindra N  Chibbar (P),04-SEP05-DEC,AGRI 1E79,No Academic CreditOn Campus Student FeesNo Tuition Assessed
 ,85997,AGRC,111,T09,SK,0.0,Discovery in Plant and Soil Sciences ,TUT,W,03:30 pm- 04:20 pm,35,9,Ravindra N  Chibbar (P),04-SEP05-DEC,AGRI 1E79,No Academic CreditOn Campus Student FeesNo Tuition Assessed
 ,86734,AGRC,111,C21,GP,3.0,Discovery in Plant and Soil Sciences ,LEC,F,01:00 pm- 03:50 pm,30,26,Olanike O  Aladenola (P),04-Sep05-Dec,SWIF ,Distance Education UnitOff Campus-Great Plains (SC)Off Campus Student FeesTuition - Category 13
 ,85939,AGRC,111,W01,OFF,3.0,Discovery in Plant and Soil Sciences ,WEB,,TBA,45,23,Barb A  Stefanyshyn-Cote (P),04-Sep05-Dec,TBA,Distance Education UnitOff Campus Student FeesTuition - Category 13Class Is Offered On-Line Only
 ,85943,AGRC,111,W11,CU,3.0,Discovery in Plant and Soil Sciences ,WEB,,TBA,5,4,Barb A  Stefanyshyn-Cote (P),04-Sep05-Dec,TBA,Distance Education UnitOff Campus-Cumberland CollegeOff Campus Student FeesTuition - Category 13Class Is Offered On-Line Only
 ,85945,AGRC,111,W15,PA,3.0,Discovery in Plant and Soil Sciences ,WEB,,TBA,5,3,Barb A  Stefanyshyn-Cote (P),04-Sep05-Dec,TBA,Distance Education UnitOff Campus-Prince AlbertOff Campus Student FeesTuition - Category 13Class Is Offered On-Line Only
 ,86603,AGRC,111,W41,NL,3.0,Discovery in Plant and Soil Sciences ,WEB,,TBA,5,5,Barb A  Stefanyshyn-Cote (P),04-Sep05-Dec,TBA,Distance Education UnitOff Campus-Northlands CollegeOff Campus Student FeesTuition - Category 13Class Is Offered On-Line Only
 ,86604,AGRC,111,W51,NW,3.0,Discovery in Plant and Soil Sciences ,WEB,,TBA,5,5,Barb A  Stefanyshyn-Cote (P),04-Sep05-Dec,TBA,Distance Education UnitOff Campus-North West RC (NB)Off Campus Student FeesTuition - Category 13Class Is Offered On-Line Only
 ,85946,AGRC,111,W97,SP,3.0,Discovery in Plant and Soil Sciences ,WEB,,TBA,10,7,Barb A  Stefanyshyn-Cote (P),04-Sep05-Dec,TBA,Distance Education UnitOff Campus Student FeesSt Peters College -Muenster SKTuition - Category 13Class Is Offered On-Line Only
 ,86147,AGRC,112,C61,PL,3.0,Animal Agriculture and Food Science ,LEC,T,09:00 am- 11:50 am,35,31,Barbara A  Evans (P),04-Sep05-Dec,YORK ,Distance Education UnitOff Campus-Parkland (Yorkton)Off Campus Student FeesTuition - Category 13
 , , , , , , , ,LAB,R,09:00 am- 11:50 am, , ,Barbara A  Evans (P),04-Sep05-Dec,YORK , 
 ,83433,AGRC,112,W01,OFF,3.0,Animal Agriculture and Food Science ,WEB,,TBA,60,28,Dianne C  Winkelman-Sim (P),04-Sep05-Dec,TBA,Distance Education UnitOff Campus Student FeesTuition - Category 13Class Is Offered On-Line Only
 ,83434,AGRC,112,W11,CU,3.0,Animal Agriculture and Food Science ,WEB,,TBA,2,2,Dianne C  Winkelman-Sim (P),04-Sep05-Dec,TBA,Distance Education UnitOff Campus-Cumberland CollegeOff Campus Student FeesTuition - Category 13Class Is Offered On-Line Only
 ,83435,AGRC,112,W15,PA,3.0,Animal Agriculture and Food Science ,WEB,,TBA,8,4,Dianne C  Winkelman-Sim (P),04-Sep05-Dec,TBA,Distance Education UnitOff Campus-Prince AlbertOff Campus Student FeesTuition - Category 13Class Is Offered On-Line Only
 ,86605,AGRC,112,W41,NL,3.0,Animal Agriculture and Food Science ,WEB,,TBA,3,3,Dianne C  Winkelman-Sim (P),04-Sep05-Dec,TBA,Distance Education UnitOff Campus-Northlands CollegeOff Campus Student FeesTuition - Category 13Class Is Offered On-Line Only
 ,83437,AGRC,112,W51,NW,3.0,Animal Agriculture and Food Science ,WEB,,TBA,2,2,Dianne C  Winkelman-Sim (P),04-Sep05-Dec,TBA,Distance Education UnitOff Campus-North West RC (NB)Off Campus Student FeesTuition - Category 13Class Is Offered On-Line Only
 ,87609,ACB,221*,01,SK,3.0,Gross Anatomy ,LEC,TR,10:00 am- 11:20 am,95,13,Mohamed S  Ahmed (P),04-Sep05-Dec,PHYSIC 103,Audit Allowed with PermissionOn Campus Student FeesScience Program TypeTuition - Category 8
 ,87610,ACB,221,L01,SK,0.0,Gross Anatomy ,LAB,MW,08:45 am- 09:50 am,50,13,Mohamed S  Ahmed (P),04-SEP05-DEC,HLTH 3B58,Audit Allowed with PermissionOn Campus Student FeesScience Program TypeNo Tuition Assessed
 ,87611,ACB,221,L02,SK,0.0,Gross Anatomy ,LAB,MW,10:00 am- 11:15 am,45,0,Mohamed S  Ahmed (P),04-SEP05-DEC,HLTH 3B58,Audit Allowed with PermissionOn Campus Student FeesScience Program TypeNo Tuition Assessed
 ,83872,ACB,310*,01,SK,3.0,Basic Human Anatomy ,LEC,TR,10:00 am- 11:20 am,90,-5,Julia   Boughner (P), David M  Cooper ,04-Sep05-Dec,EDUC 1003,Audit Allowed with PermissionOn Campus Student FeesScience Program TypeTuition - Category 8
 ,83876,ACB,310,L01,SK,0.0,Basic Human Anatomy ,LAB,T,01:30 pm- 04:20 pm,45,-3,Julia   Boughner (P), David M  Cooper ,04-SEP05-DEC,HLTH 3B58,Audit Allowed with PermissionOn Campus Student FeesScience Program TypeNo Tuition Assessed
 ,83881,ACB,310,L02,SK,0.0,Basic Human Anatomy ,LAB,R,01:30 pm- 04:20 pm,45,-2,Julia   Boughner (P), David M  Cooper ,04-SEP05-DEC,HLTH 3B58,Audit Allowed with PermissionOn Campus Student FeesScience Program TypeNo Tuition Assessed
 ,82015,ACB,331*,01,SK,3.0,Methods in Cell and Developmental BiologyDepartmental Approval Required,LL,W,01:30 pm- 04:20 pm,30,1,Dawn L  Giesbrecht (P), Brian F  Eames , Glenn   Hamonic ,04-Sep05-Dec,HLTH B204,Audit Allowed with PermissionOn Campus Student FeesScience Program TypeTuition - Category 8
 ,83078,ACB,400*,01,SK,3.0,Imaging and Anatomy ,LEC,TR,08:30 am- 09:50 am,25,-1,Dean D  Chapman (P), David M  Cooper , Sheldon P  Wiebe ,04-Sep05-Dec,ARTS 207,Audit Allowed with PermissionOn Campus Student FeesScience Program TypeTuition - Category 8
 ,81320,ACB,401,01,SK,3.0,Undergraduate Research ProjectDepartmental Approval Required,PRA,M,01:30 pm- 04:20 pm,30,21,William M  Kulyk (P),04-Sep05-Dec,NA NO_ROOM,Undergraduate research1st Half of a Multi-term ClassOn Campus Student FeesScience Program TypeTuition - Category 8
 , , , , , , , , ,M,01:30 pm- 04:20 pm, , ,William M  Kulyk (P),06-Jan07-Apr,HLTH GA80, 
 ,87549,ACB,406*,W01,OFF,3.0,Comparative Vertebrate Histology ,WEB,,TBA,29,2,Helen K  Nichol (P),04-Sep05-Dec,NA NO_ROOM,Audit Allowed with PermissionOn Campus Student FeesScience Program TypeTuition - Category 8
