 ,CRN,Subj,Crse,Sec,Cmp,Cred,Title,Type,Days,Time,Cap,Avail,Instructor,Date (DD-MM),Location,Attribute
 ,28113,XCHG,000,09,OFF,15.0,Acad Exch Univ Liverpool UKU of S Int'l Approval Required,XNA,,TBA,10,10,TBA,01-Jun07-Apr,TBA,No Academic CreditOff Campus Student FeesTuition - Outbound ExchangeAcademic Exchange Program
 ,28149,XCHG,000,1,OFF,15.0,Acad Exch Univ of Birmingham UU of S Int'l Approval Required,XNA,,TBA,10,10,TBA,01-Jun07-Apr,TBA,No Academic CreditOff Campus Student FeesTuition - Outbound ExchangeAcademic Exchange Program
 ,28112,XCHG,000,101,OFF,15.0,Acad Exch Waseda Uni JapanU of S Int'l Approval Required,XNA,,TBA,10,10,TBA,01-Jun07-Apr,TBA,No Academic CreditOff Campus Student FeesTuition - Outbound ExchangeAcademic Exchange Program
 ,28633,XCHG,000,102,OFF,15.0,On Academic Exchange Haaga Helia University in FinlandU of S Int'l Approval Required,XNA,,TBA,10,10,TBA,15-Jan20-May,TBA,No Academic CreditOff Campus Student FeesTuition - Outbound ExchangeAcademic Exchange Program
 ,28634,XCHG,000,103,OFF,15.0,On Academic Exchange at CESINE University Centre in SpainU of S Int'l Approval Required,XNA,,TBA,10,9,TBA,03-Jan29-May,TBA,No Academic CreditOff Campus Student FeesTuition - Outbound ExchangeAcademic Exchange Program
 ,28092,XCHG,000,24,OFF,15.0,Acad Exch Peking Univ ChinaU of S Int'l Approval Required,XNA,,TBA,10,10,TBA,01-Jun07-Apr,TBA,No Academic CreditOff Campus Student FeesTuition - Outbound ExchangeAcademic Exchange Program
 ,28094,XCHG,000,26,OFF,15.0,Acad Exch Stockholms Univ SwedU of S Int'l Approval Required,XNA,,TBA,10,10,TBA,01-Jun07-Apr,TBA,No Academic CreditOff Campus Student FeesTuition - Outbound ExchangeAcademic Exchange Program
 ,28097,XCHG,000,27,OFF,15.0,Acad Exch Panthéon-Sorbonne Fr ,XNA,,TBA,10,10,TBA,01-Jun07-Apr,TBA,No Academic CreditOff Campus Student FeesTuition - Outbound ExchangeAcademic Exchange Program
 ,28096,XCHG,000,28,OFF,15.0,Acad Exch Univ de ChileU of S Int'l Approval Required,XNA,,TBA,10,10,TBA,01-Jun07-Apr,TBA,No Academic CreditOff Campus Student FeesTuition - Outbound ExchangeAcademic Exchange Program
 ,27393,XCHG,000,29,OFF,15.0,On Acad. Exchg. Queens BelfastU of S Int'l Approval Required,XNA,,TBA,10,10,TBA,01-Jun07-Apr,TBA,No Academic CreditOff Campus Student FeesTuition - Outbound ExchangeAcademic Exchange Program
 ,28098,XCHG,000,34,OFF,15.0,Acad Exch Univ i Oslo Norway ,XNA,,TBA,3,3,TBA,01-Jun07-Apr,TBA,No Academic CreditOff Campus Student FeesTuition - Outbound ExchangeAcademic Exchange Program
 ,28076,XCHG,000,36,OFF,15.0,Acad Exch Masaryk UnivCzechRU of S Int'l Approval Required,XNA,,TBA,10,10,TBA,01-Jun07-Apr,TBA,No Academic CreditOff Campus Student FeesTuition - Outbound ExchangeAcademic Exchange Program
 ,28093,XCHG,000,37,OFF,15.0,On Academic ExchangeU of S Int'l Approval Required,XNA,,TBA,10,10,TBA,01-Jun07-Apr,TBA,No Academic CreditOff Campus Student FeesTuition - Outbound ExchangeAcademic Exchange Program
 ,28100,XCHG,000,38,OFF,15.0,Acad Exch Univ Canberra AustraU of S Int'l Approval Required,XNA,,TBA,10,10,TBA,01-Jun07-Apr,TBA,No Academic CreditOff Campus Student FeesTuition - Outbound ExchangeAcademic Exchange Program
 ,27380,XCHG,000,39,OFF,15.0,On Acad. Exch. YokohamaU of S Int'l Approval Required,XNA,,TBA,10,10,TBA,01-Jun07-Apr,TBA,No Academic CreditOff Campus Student FeesTuition - Outbound ExchangeAcademic Exchange Program
 ,26882,XCHG,000,40,OFF,15.0,On Acad Exch Univ EcotecU of S Int'l Approval Required,XNA,,TBA,10,10,TBA,01-Jun07-Apr,TBA,No Academic CreditOff Campus Student FeesTuition - Outbound ExchangeAcademic Exchange Program
 ,27379,XCHG,000,41,OFF,15.0,On Acad. Exch. U. of CanberraU of S Int'l Approval Required,XNA,,TBA,10,10,TBA,01-Jun07-Apr,TBA,No Academic CreditOff Campus Student FeesTuition - Outbound ExchangeAcademic Exchange Program
 ,27378,XCHG,000,42,OFF,15.0,On Acad. Exch. Uni. QueenslandU of S Int'l Approval Required,XNA,,TBA,10,10,TBA,01-Jun07-Apr,TBA,No Academic CreditOff Campus Student FeesTuition - Outbound ExchangeAcademic Exchange Program
 ,27376,XCHG,000,43,OFF,15.0,On Acad. Exch. UC SvalbardU of S Int'l Approval Required,XNA,,TBA,10,10,TBA,01-Jun07-Apr,TBA,No Academic CreditOff Campus Student FeesTuition - Outbound ExchangeAcademic Exchange Program
 ,27375,XCHG,000,44,OFF,15.0,On Acad. Exch. Lund UniversityU of S Int'l Approval Required,XNA,,TBA,10,10,TBA,01-Jun07-Apr,TBA,No Academic CreditOff Campus Student FeesTuition - Outbound ExchangeAcademic Exchange Program
 ,27990,XCHG,000,45,OFF,15.0,Acad Exch Stockholms SwedenU of S Int'l Approval Required,XNA,,TBA,10,10,TBA,01-Jun07-Apr,TBA,No Academic CreditOff Campus Student FeesTuition - Outbound ExchangeAcademic Exchange Program
 ,28095,XCHG,000,46,OFF,15.0,Acad Exch Turun Yliopisto FinlU of S Int'l Approval Required,XNA,,TBA,10,10,TBA,01-Jun07-Apr,TBA,No Academic CreditOff Campus Student FeesTuition - Outbound ExchangeAcademic Exchange Program
 ,28101,XCHG,000,47,OFF,15.0,Acad Exch Univ Canterbury NZU of S Int'l Approval Required,XNA,,TBA,10,10,TBA,01-Jun07-Apr,TBA,No Academic CreditOff Campus Student FeesTuition - Outbound ExchangeAcademic Exchange Program
 ,28103,XCHG,000,48,OFF,15.0,AcadExch Eötvös Loránd HungaryU of S Int'l Approval Required,XNA,,TBA,10,10,TBA,01-Jun07-Apr,TBA,No Academic CreditOff Campus Student FeesTuition - Outbound ExchangeAcademic Exchange Program
 ,28063,XCHG,000,49,OFF,15.0,Acad Exch Trinity Coll IrelandU of S Int'l Approval Required,XNA,,TBA,10,10,TBA,01-Jun07-Apr,TBA,No Academic CreditOff Campus Student FeesTuition - Outbound ExchangeAcademic Exchange Program
 ,27989,XCHG,000,50,OFF,15.0,Acad Exch Phillipps Mar GermanU of S Int'l Approval Required,XNA,,TBA,10,10,TBA,01-Jun07-Apr,TBA,No Academic CreditOff Campus Student FeesTuition - Outbound ExchangeAcademic Exchange Program
 ,27450,XCHG,000,51,OFF,15.0,On Acad. Exch. Chung-Ang Uni.U of S Int'l Approval Required,XNA,,TBA,10,10,TBA,01-Jun07-Apr,TBA,No Academic CreditOff Campus Student FeesTuition - Outbound ExchangeAcademic Exchange Program
 ,27372,XCHG,000,52,OFF,15.0,On Acad. Exch. Univ. of EssexU of S Int'l Approval Required,XNA,,TBA,10,10,TBA,01-Jun07-Apr,TBA,No Academic CreditOff Campus Student FeesTuition - Outbound ExchangeAcademic Exchange Program
 ,27994,XCHG,000,54,OFF,15.0,Acad Exch Univ of LiverpoolU of S Int'l Approval Required,XNA,,TBA,10,10,TBA,01-Jun07-Apr,TBA,No Academic CreditOff Campus Student FeesTuition - Outbound ExchangeAcademic Exchange Program
 ,27371,XCHG,000,55,OFF,15.0,On Acad. Exch. Univ. of BirminU of S Int'l Approval Required,XNA,,TBA,10,10,TBA,01-Jun07-Apr,TBA,No Academic CreditOff Campus Student FeesTuition - Outbound ExchangeAcademic Exchange Program
 ,28069,XCHG,000,56,OFF,15.0,Acad Exch Univ Louvain BelgiumU of S Int'l Approval Required,XNA,,TBA,10,10,TBA,01-Jun07-Apr,TBA,No Academic CreditOff Campus Student FeesTuition - Outbound ExchangeAcademic Exchange Program
 ,28102,XCHG,000,57,OFF,15.0,Acad Exch Univ of Essex UKU of S Int'l Approval Required,XNA,,TBA,10,10,TBA,01-Jun07-Apr,TBA,No Academic CreditOff Campus Student FeesTuition - Outbound ExchangeAcademic Exchange Program
 ,28001,XCHG,000,58,OFF,15.0,Acad Exch HAS Hogeschool NethU of S Int'l Approval Required,XNA,,TBA,10,10,TBA,01-Jun07-Apr,TBA,No Academic CreditOff Campus Student FeesTuition - Outbound ExchangeAcademic Exchange Program
 ,28108,XCHG,000,59,OFF,15.0,Acad Exch Tech Darmstadt Germa ,XNA,,TBA,10,10,TBA,01-Jun07-Apr,TBA,No Academic CreditOff Campus Student FeesTuition - Outbound ExchangeAcademic Exchange Program
 ,28091,XCHG,000,6,OFF,15.0,Acad Exch NEOMA Business Franc ,XNA,,TBA,10,10,TBA,01-Jun07-Apr,TBA,No Academic CreditOff Campus Student FeesTuition - Outbound ExchangeAcademic Exchange Program
 ,27977,XCHG,000,60,OFF,15.0,Acad Exch Masarykova Czech RU of S Int'l Approval Required,XNA,,TBA,10,10,TBA,01-Jun07-Apr,TBA,No Academic CreditOff Campus Student FeesTuition - Outbound ExchangeAcademic Exchange Program
 ,27996,XCHG,000,61,OFF,15.0,Acad Exch Chung-Ang U KoreaU of S Int'l Approval Required,XNA,,TBA,10,10,TBA,01-Jun07-Apr,TBA,No Academic CreditOff Campus Student FeesTuition - Outbound ExchangeAcademic Exchange Program
 ,28000,XCHG,000,62,OFF,15.0,Acad Exch HAAGA Finland ,XNA,,TBA,10,10,TBA,01-Jun07-Apr,TBA,No Academic CreditOff Campus Student FeesTuition - Outbound ExchangeAcademic Exchange Program
 ,27369,XCHG,000,63,OFF,15.0,On Acad. Exch. Stockholm Uni.U of S Int'l Approval Required,XNA,,TBA,10,10,TBA,01-Jun07-Apr,TBA,No Academic CreditOff Campus Student FeesTuition - Outbound ExchangeAcademic Exchange Program
 ,27993,XCHG,000,64,OFF,15.0,Acad Exch NEOMA Bus FranceU of S Int'l Approval Required,XNA,,TBA,10,10,TBA,01-Jun07-Apr,TBA,No Academic CreditOff Campus Student FeesTuition - Outbound ExchangeAcademic Exchange Program
 ,27385,XCHG,000,65,OFF,15.0,On Acad. Exch. Mahidol Uni.U of S Int'l Approval Required,XNA,,TBA,10,10,TBA,01-Jun07-Apr,TBA,No Academic CreditOff Campus Student FeesTuition - Outbound ExchangeAcademic Exchange Program
 ,27368,XCHG,000,66,OFF,15.0,On Acad. Exch. Roskilde Uni. ,XNA,,TBA,10,10,TBA,01-Jun07-Apr,TBA,No Academic CreditOff Campus Student FeesTuition - Outbound ExchangeAcademic Exchange Program
 ,28090,XCHG,000,67,OFF,15.0,Acad Exch Nanyang SingaporeU of S Int'l Approval Required,XNA,,TBA,10,10,TBA,01-Jun07-Apr,TBA,No Academic CreditOff Campus Student FeesTuition - Outbound ExchangeAcademic Exchange Program
 ,27991,XCHG,000,68,OFF,15.0,Acad Exch Univ du Guad MexicoU of S Int'l Approval Required,XNA,,TBA,10,10,TBA,01-Jun07-Apr,TBA,No Academic CreditOff Campus Student FeesTuition - Outbound ExchangeAcademic Exchange Program
 ,28099,XCHG,000,69,OFF,15.0,Acad Exch Univ of BirminghamU of S Int'l Approval Required,XNA,,TBA,10,10,TBA,01-Jun07-Apr,TBA,No Academic CreditOff Campus Student FeesTuition - Outbound ExchangeAcademic Exchange Program
 ,27979,XCHG,000,70,OFF,15.0,Acad Exch Lunds Univ SwedenU of S Int'l Approval Required,XNA,,TBA,10,10,TBA,01-Jun07-Apr,TBA,No Academic CreditOff Campus Student FeesTuition - Outbound ExchangeAcademic Exchange Program
 ,27997,XCHG,000,71,OFF,15.0,Acad Exch Univ of QueenslandU of S Int'l Approval Required,XNA,,TBA,10,10,TBA,01-Jun07-Apr,TBA,No Academic CreditOff Campus Student FeesTuition - Outbound ExchangeAcademic Exchange Program
 ,27999,XCHG,000,72,OFF,15.0,Acad Exch Neustadt Austria ,XNA,,TBA,10,10,TBA,01-Jun07-Apr,TBA,No Academic CreditOff Campus Student FeesTuition - Outbound ExchangeAcademic Exchange Program
 ,27998,XCHG,000,73,OFF,15.0,Acad Exch Stuttgart Germany ,XNA,,TBA,10,10,TBA,01-Jun07-Apr,TBA,No Academic CreditOff Campus Student FeesTuition - Outbound ExchangeAcademic Exchange Program
 ,28089,XCHG,000,74,OFF,15.0,Acad Exch Masarykova Czech R ,XNA,,TBA,10,10,TBA,01-Jun07-Apr,TBA,No Academic CreditOff Campus Student FeesTuition - Outbound ExchangeAcademic Exchange Program
 ,27980,XCHG,000,75,OFF,15.0,Acad Exch Vrije Univ AmsterdamU of S Int'l Approval Required,XNA,,TBA,10,10,TBA,01-Jun07-Apr,TBA,No Academic CreditOff Campus Student FeesTuition - Outbound ExchangeAcademic Exchange Program
 ,28088,XCHG,000,76,OFF,15.0,Acad Exch Hogskolan SwedenU of S Int'l Approval Required,XNA,,TBA,10,10,TBA,01-Jun07-Apr,TBA,No Academic CreditOff Campus Student FeesTuition - Outbound ExchangeAcademic Exchange Program
 ,27995,XCHG,000,77,OFF,15.0,Acad Exch Univ Birmingham UKU of S Int'l Approval Required,XNA,,TBA,10,10,TBA,01-Jun07-Apr,TBA,No Academic CreditOff Campus Student FeesTuition - Outbound ExchangeAcademic Exchange Program
 ,27367,XCHG,000,78,OFF,15.0,On Acad. Exch. NEOMA Bus. SU of S Int'l Approval Required,XNA,,TBA,10,10,TBA,01-Jun07-Apr,TBA,No Academic CreditOff Campus Student FeesTuition - Outbound ExchangeAcademic Exchange Program
 ,28148,XCHG,000,8,OFF,15.0,Acad Exch Swedish Univ of AgriU of S Int'l Approval Required,XNA,,TBA,10,10,TBA,01-Jun07-Apr,TBA,No Academic CreditOff Campus Student FeesTuition - Outbound ExchangeAcademic Exchange Program
 ,27978,XCHG,000,80,OFF,15.0,Acad Exch Helsingin FinlandU of S Int'l Approval Required,XNA,,TBA,10,10,TBA,01-Jun07-Apr,TBA,No Academic CreditOff Campus Student FeesTuition - Outbound ExchangeAcademic Exchange Program
 ,25952,XCHG,000,83,OFF,15.0,On Academic Exchange at Roskilde Universitet in DenmarkU of S Int'l Approval Required,XNA,,TBA,10,9,TBA,01-Feb07-Apr,TBA,No Academic CreditOff Campus Student FeesTuition - Outbound ExchangeAcademic Exchange Program
 ,27355,XCHG,000,93,OFF,15.0,On Acad. Exch. Kainsai Gaidai ,XNA,,TBA,10,9,TBA,01-Jun07-Apr,TBA,No Academic CreditOff Campus Student FeesTuition - Outbound ExchangeAcademic Exchange Program
 ,27354,XCHG,000,95,OFF,15.0,On Acad. Exch. Hong Kong Bap. ,XNA,,TBA,10,10,TBA,01-Jun07-Apr,TBA,No Academic CreditOff Campus Student FeesTuition - Outbound ExchangeAcademic Exchange Program
 ,27374,XCHG,000,98,OFF,15.0,On Acad. Exch. Jankoping Uni.U of S Int'l Approval Required,XNA,,TBA,10,10,TBA,01-Jun07-Apr,TBA,No Academic CreditOff Campus Student FeesTuition - Outbound ExchangeAcademic Exchange Program
 ,27373,XCHG,000,99,OFF,15.0,On Acad. Uni. Wiener Neu.U of S Int'l Approval Required,XNA,,TBA,10,10,TBA,01-Jun07-Apr,TBA,No Academic CreditOff Campus Student FeesTuition - Outbound ExchangeAcademic Exchange Program
 ,20548,ACC,400,01,SK,3.0,Honours Seminar in AccountingDepartmental Approval Required,GSI,,TBA,20,19,TBA,06-Jan07-Apr,TBA,2nd Half of a Multi-term ClassOn Campus Student FeesTuition - Category 4
 ,21973,AGMD,801,01,SK,3.0,Introduction to Occupational Health ,LEC,F,9:30-12:20,25,19,Niels K  Koehncke (P),06-Jan07-Apr,ARCH 112,Audit Allowed with PermissionUses Blackboard Web ToolsOn Campus Student FeesFee - Graduate Studies
 ,27614,AREC,230,01,SK,3.0,Innovation and Entrepreneurship ,LEC,TR,13:00-14:20,90,10,Peter J  Slade (P),06-Jan07-Apr,ENG 2C40,Audit Allowed with PermissionOn Campus Student FeesTuition - Category 13
 ,26436,AREC,272*,01,SK,3.0,Introduction to Agricultural Economics ,LEC,MWF,9:30-10:20,90,23,Richard S  Gray (P),06-Jan07-Apr,ARTS 263,On Campus Student FeesTuition - Category 13
 ,26437,AREC,322*,01,SK,3.0,Agricultural Business Investment Analysis Finance and Risk ,LEC,MWF,8:30-9:20,66,2,Tristan D  Skolrud (P),06-Jan07-Apr,AGRI 2E25,On Campus Student FeesTuition - Category 13
 ,26438,AREC,322,L01,SK,0.0,Agricultural Business Investment Analysis Finance and Risk ,LAB,T,13:00-14:20,33,0,Tristan D  Skolrud (P),06-JAN07-APR,AGRI 3D67,No Academic CreditOn Campus Student FeesNo Tuition Assessed
 ,26439,AREC,322,L02,SK,0.0,Agricultural Business Investment Analysis Finance and Risk ,LAB,T,14:30-15:50,33,2,Tristan D  Skolrud (P),06-JAN07-APR,AGRI 3D67,No Academic CreditOn Campus Student FeesNo Tuition Assessed
 ,26440,AREC,330*,02,SK,3.0,Land Resource Economics ,LEC,TR,10:00-11:20,50,24,Hayley F  Hesseln (P),06-Jan07-Apr,AGRI 2C61,Community engaged learningOn Campus Student FeesTuition - Category 13
 ,26441,AREC,342*,01,SK,3.0,Industrial Organization of Agricultural Markets ,LEC,TR,10:00-11:20,75,12,James   Nolan (P),06-Jan07-Apr,AGRI 2E25,On Campus Student FeesTuition - Category 13
 ,26442,AREC,343*,01,SK,3.0,Grain and Livestock Marketing ,LEC,MWF,11:30-12:20,175,33,Robert G  Roy (P),06-Jan07-Apr,EDUC 1003,On Campus Student FeesTuition - Category 13
 ,28272,AREC,347*,02,SK,3.0,Agribusiness Marketing Management ,LEC,TR,11:30-12:50,80,0,Eric T  Micheels (P),06-Jan07-Apr,ARTS 200,On Campus Student FeesTuition - Category 13
 ,27661,AREC,354*,01,SK,3.0,Agribusiness Management Information Systems ,LEC,TR,13:00-14:20,30,17,Sabine   Liebenehm (P),06-Jan07-Apr,AGRI 2E83,On Campus Student FeesTuition - Category 13
 ,26450,AREC,361*,02,SK,3.0,Intermediate Statistics and Decision Making ,LEC,MWF,11:30-12:20,28,14,Suren N  Kulshreshtha (P),06-Jan07-Apr,AGRI 2D77,On Campus Student FeesTuition - Category 13
 ,26452,AREC,451*,01,SK,3.0,Agricultural Problems and Policies ,LEC,MWF,12:30-13:20,50,1,Peter J  Slade (P),06-Jan07-Apr,AGRI 2C71,On Campus Student FeesTuition - Category 13
 ,27392,AREC,459*,01,SK,3.0,The Economics of Agricultural Innovation ,LEC,TR,10:00-11:20,40,19,Stuart J  Smyth (P),06-Jan07-Apr,AGRI 2C71,On Campus Student FeesTuition - Category 13
 ,26454,AREC,492*,01,SK,1.5,Research Project and Technical Writing ,GSM,,TBA,15,12,Stuart J  Smyth (P),06-Jan07-Apr,NA NO_ROOM,Undergraduate research2nd Half of a Multi-term ClassOn Campus Student FeesTuition - Category 13
 ,26455,AREC,494*,01,SK,3.0,Research and Technical Writing Honours ThesisDepartmental Approval Required,GSI,,TBA,10,9,Stuart J  Smyth (P),06-Jan07-Apr,NA NO_ROOM,Undergraduate research2nd Half of a Multi-term ClassOn Campus Student FeesTuition - Category 13
 ,26453,AREC,495*,02,SK,3.0,Agribusiness Venture Management ,LEC,TR,8:30-9:50,80,24,Kim K  Sanderson (P),06-Jan07-Apr,ARTS 200,Community engaged learningOn Campus Student FeesTuition - Category 13
 ,27981,AREC,837,01,SK,3.0,Non-market Valuation for Natural Resources and the Environment ,LEC,M,15:00-16:50,15,12,Patrick R  Lloyd-Smith (P),06-Jan07-Apr,AGRI 3D36,Audit Allowed with PermissionOn Campus Student FeesFee - Graduate Studies
 ,26471,AREC,842,01,SK,3.0,Agricultural Market Organizations ,LEC,W,10:00-12:50,10,8,James   Nolan (P),06-Jan07-Apr,GEOL 269,On Campus Student FeesFee - Graduate Studies
 ,27559,AREC,890,1,SK,3.0,Research Procedures in Agricultural Economics ,LEC,R,13:00-15:50,10,4,Richard S  Gray (P),06-Jan07-Apr,MURRY 271,On Campus Student FeesFee - Graduate Studies
 ,26521,AREC,990,01,SK,0.0,Seminar ,SEM,F,14:30-17:20,40,23,Kenneth W  Belcher (P),06-Jan07-Apr,AGRI 2E25,No Academic CreditOn Campus Student FeesNo Tuition Assessed
 ,26522,AREC,994,01,SK,15.0,Research ,SSI,,TBA,40,28,Richard S  Gray (P),06-Jan07-Apr,TBA,No Academic CreditOn Campus Student FeesFee - Graduate Studies
 ,26523,AREC,996,01,SK,15.0,Research ,SSI,,TBA,40,35,Richard S  Gray (P),06-Jan07-Apr,TBA,No Academic CreditOn Campus Student FeesFee - Graduate Studies
 ,26653,AGRC,111,C60,PL,3.0,Discovery in Plant and Soil Sciences ,LEC,T,9:00-11:50,0,-3,Sarah L  Lipoth (P),06-Jan07-Apr,YORK ,Distance Education UnitOff Campus-Parkland (Yorkton)Off Campus Student FeesTuition - Category 13
 ,23740,AGRC,111,W02,OFF,3.0,Discovery in Plant and Soil Sciences ,WEB,,TBA,50,27,Barb A  Stefanyshyn-Cote (P),06-Jan07-Apr,TBA,Distance Education UnitOff Campus Student FeesTuition - Category 13Class Is Offered On-Line Only
 ,23741,AGRC,111,W10,CU,3.0,Discovery in Plant and Soil Sciences ,WEB,,TBA,5,5,Barb A  Stefanyshyn-Cote (P),06-Jan07-Apr,TBA,Distance Education UnitOff Campus-Cumberland CollegeOff Campus Student FeesTuition - Category 13Class Is Offered On-Line Only
 ,23742,AGRC,111,W16,PA,3.0,Discovery in Plant and Soil Sciences ,WEB,,TBA,10,8,Barb A  Stefanyshyn-Cote (P),06-Jan07-Apr,TBA,Distance Education UnitOff Campus-Prince AlbertOff Campus Student FeesTuition - Category 13Class Is Offered On-Line Only
 ,27189,AGRC,111,W40,NL,3.0,Discovery in Plant and Soil Sciences ,WEB,,TBA,5,5,Barb A  Stefanyshyn-Cote (P),06-Jan07-Apr,TBA,Distance Education UnitOff Campus-Northlands CollegeOff Campus Student FeesTuition - Category 13Class Is Offered On-Line Only
 ,23744,AGRC,111,W50,NW,3.0,Discovery in Plant and Soil Sciences ,WEB,,TBA,5,5,Barb A  Stefanyshyn-Cote (P),06-Jan07-Apr,TBA,Distance Education UnitOff Campus-North West RC (NB)Off Campus Student FeesTuition - Category 13Class Is Offered On-Line Only
 ,20255,AGRC,112,01,SK,3.0,Animal Agriculture and Food Science ,LEC,MWF,11:30-12:20,270,0,Murray D  Drew (P), Yongfeng   Ai , Takuji   Tanaka ,06-Jan07-Apr,THORV 105,On Campus Student FeesTuition - Category 13
 ,20257,AGRC,112,L01,SK,0.0,Animal Agriculture and Food Science ,LAB,M,13:30-15:20,45,0,Colin D  Peterson (P), Adrienne E  Woytowich ,06-JAN07-APR,AGRI 2E17,No Academic CreditOn Campus Student FeesNo Tuition Assessed
 ,20259,AGRC,112,L02,SK,0.0,Animal Agriculture and Food Science ,LAB,M,15:30-17:20,45,0,Colin D  Peterson (P), Adrienne E  Woytowich ,06-JAN07-APR,AGRI 2E17,No Academic CreditOn Campus Student FeesNo Tuition Assessed
 ,20261,AGRC,112,L03,SK,0.0,Animal Agriculture and Food Science ,LAB,T,13:30-15:20,45,0,Colin D  Peterson (P), Adrienne E  Woytowich ,06-JAN07-APR,AGRI 2E17,No Academic CreditOn Campus Student FeesNo Tuition Assessed
 ,20262,AGRC,112,L04,SK,0.0,Animal Agriculture and Food Science ,LAB,T,15:30-17:20,45,0,Colin D  Peterson (P), Adrienne E  Woytowich ,06-JAN07-APR,AGRI 2E17,No Academic CreditOn Campus Student FeesNo Tuition Assessed
 ,20264,AGRC,112,L05,SK,0.0,Animal Agriculture and Food Science ,LAB,W,13:30-15:20,45,0,Colin D  Peterson (P), Adrienne E  Woytowich ,06-JAN07-APR,AGRI 2E17,No Academic CreditOn Campus Student FeesNo Tuition Assessed
 ,22802,AGRC,112,L06,SK,0.0,Animal Agriculture and Food Science ,LAB,W,15:30-17:20,45,0,Colin D  Peterson (P), Adrienne E  Woytowich ,06-JAN07-APR,AGRI 2E17,No Academic CreditOn Campus Student FeesNo Tuition Assessed
 ,28493,AGRC,112,C20,GP,3.0,Animal Agriculture and Food Science ,LEC,M,16:00-18:50,30,27,TBA,06-Jan07-Apr,SWIF ,Distance Education UnitOff Campus-Great Plains (SC)Off Campus Student FeesTuition - Category 13
 ,24634,AGRC,112,W02,OFF,3.0,Animal Agriculture and Food Science ,WEB,,TBA,60,25,Dianne C  Winkelman-Sim (P),06-Jan07-Apr,TBA,Distance Education UnitOff Campus Student FeesTuition - Category 13Class Is Offered On-Line Only
 ,24636,AGRC,112,W10,CU,3.0,Animal Agriculture and Food Science ,WEB,,TBA,2,1,Dianne C  Winkelman-Sim (P),06-Jan07-Apr,TBA,Distance Education UnitOff Campus-Cumberland CollegeOff Campus Student FeesTuition - Category 13Class Is Offered On-Line Only
 ,24635,AGRC,112,W16,PA,3.0,Animal Agriculture and Food Science ,WEB,,TBA,5,4,Dianne C  Winkelman-Sim (P),06-Jan07-Apr,TBA,Distance Education UnitOff Campus-Prince AlbertOff Campus Student FeesTuition - Category 13Class Is Offered On-Line Only
 ,27190,AGRC,112,W40,NL,3.0,Animal Agriculture and Food Science ,WEB,,TBA,2,2,Dianne C  Winkelman-Sim (P),06-Jan07-Apr,TBA,Distance Education UnitOff Campus-Northlands CollegeOff Campus Student FeesTuition - Category 13Class Is Offered On-Line Only
