 ,CRN,Subj,Crse,Sec,Cmp,Cred,Title,Type,Days,Time,Cap,Avail,Instructor,Date (DD-MM),Location,Attribute
 ,87383,XCHG,000,43,OFF,15.0,On Academic Exchange Trinity College Dublin IrelandU of S Int'l Approval Required,XNA,,TBA,10,9,TBA,03-Aug09-Nov,TBA,No Academic CreditOff Campus Student FeesTuition - Outbound ExchangeAcademic Exchange Program
 ,87373,XCHG,000,44,OFF,15.0,On Academic Exchange Mahidol University in ThailandU of S Int'l Approval Required,XNA,,TBA,10,8,TBA,15-Sep15-Dec,TBA,No Academic CreditOff Campus Student FeesTuition - Outbound ExchangeAcademic Exchange Program
 ,87372,XCHG,000,45,OFF,15.0,On Academic Exchange Luleå tekniska universitet in SwedenU of S Int'l Approval Required,XNA,,TBA,10,10,TBA,01-Sep02-Nov,TBA,No Academic CreditOff Campus Student FeesTuition - Outbound ExchangeAcademic Exchange Program
 ,87394,XCHG,000,46,OFF,15.0,On Academic Exchange Chung-Ang University in Republic of KoreaU of S Int'l Approval Required,XNA,,TBA,10,10,TBA,01-Aug21-Dec,TBA,No Academic CreditOff Campus Student FeesTuition - Outbound ExchangeAcademic Exchange Program
 ,87440,XCHG,000,47,OFF,15.0,Acad Exch to Univ NewcastleU of S Int'l Approval Required,XNA,,TBA,10,9,TBA,01-Jul01-Dec,TBA,No Academic CreditOff Campus Student FeesTuition - Outbound ExchangeAcademic Exchange Program
 ,87379,XCHG,000,48,OFF,15.0,On Academic Exchange NEOMA Business School in FranceU of S Int'l Approval Required,XNA,,TBA,10,9,TBA,01-Sep21-Dec,TBA,No Academic CreditOff Campus Student FeesTuition - Outbound ExchangeAcademic Exchange Program
 ,87371,XCHG,000,49,OFF,15.0,On Academic Exchange Högskolan i Jönköping in SwedenU of S Int'l Approval Required,XNA,,TBA,10,10,TBA,20-Aug13-Jan,TBA,No Academic CreditOff Campus Student FeesTuition - Outbound ExchangeAcademic Exchange Program
 ,87369,XCHG,000,50,OFF,15.0,On Academic Exchange Helsingin Yliopisto FinlandU of S Int'l Approval Required,XNA,,TBA,10,9,TBA,28-Aug31-Dec,TBA,No Academic CreditOff Campus Student FeesTuition - Outbound ExchangeAcademic Exchange Program
 ,87398,XCHG,000,51,OFF,15.0,On Academic Exchange Université Catholique de Louvain in BelgiumU of S Int'l Approval Required,XNA,,TBA,10,9,TBA,14-Sep26-Jan,TBA,No Academic CreditOff Campus Student FeesTuition - Outbound ExchangeAcademic Exchange Program
 ,87375,XCHG,000,52,OFF,15.0,On Academic Exchange Masarykova Univerzita v Brne - Czech RepublicU of S Int'l Approval Required,XNA,,TBA,10,6,TBA,08-Sep07-Feb,TBA,No Academic CreditOff Campus Student FeesTuition - Outbound ExchangeAcademic Exchange Program
 ,87390,XCHG,000,53,OFF,15.0,On Academic Exchange Universidad de Guadalajara in MexicoU of S Int'l Approval Required,XNA,,TBA,10,9,TBA,03-Aug25-Jan,TBA,No Academic CreditOff Campus Student FeesTuition - Outbound ExchangeAcademic Exchange Program
 ,87365,XCHG,000,55,OFF,15.0,On Academic Exchange HAS Hogeschool NetherlandsU of S Int'l Approval Required,XNA,,TBA,10,9,TBA,03-Sep08-Feb,TBA,No Academic CreditOff Campus Student FeesTuition - Outbound ExchangeAcademic Exchange Program
 ,87395,XCHG,000,61,OFF,15.0,On Academic Exchange NEOMA Business School in FranceU of S Int'l Approval Required,XNA,,TBA,10,10,TBA,03-Jan21-Jun,TBA,No Academic CreditOff Campus Student FeesTuition - Outbound ExchangeAcademic Exchange Program
 ,87402,XCHG,000,63,OFF,15.0,On Academic Exchange Vrije Universiteit Amsterdam in Netherlands ,XNA,,TBA,10,9,TBA,10-Sep01-Mar,TBA,No Academic CreditOff Campus Student FeesTuition - Outbound ExchangeAcademic Exchange Program
 ,87363,XCHG,000,65,OFF,15.0,On Academic Exchange Fachhochschule Wiener Neustadt AustriaU of S Int'l Approval Required,XNA,,TBA,10,9,TBA,27-Aug15-Dec,TBA,No Academic CreditOff Campus Student FeesTuition - Outbound ExchangeAcademic Exchange Program
 ,87352,XCHG,000,84,OFF,15.0,On Academic Exchange at Lunds Universitet in SwedenU of S Int'l Approval Required,XNA,,TBA,10,9,TBA,03-Sep06-Dec,TBA,No Academic CreditOff Campus Student FeesTuition - Outbound ExchangeAcademic Exchange Program
 ,87351,XCHG,000,85,OFF,15.0,On Academic Exchange University of Queensland in AustraliaU of S Int'l Approval Required,XNA,,TBA,10,10,TBA,03-Sep15-Dec,TBA,No Academic CreditOff Campus Student FeesTuition - Outbound ExchangeAcademic Exchange Program
 ,87314,XCHG,000,95,OFF,15.0,On Academic Exchange Hong Kong Baptist UniversityU of S Int'l Approval Required,XNA,,TBA,10,7,TBA,01-Sep21-Dec,TBA,No Academic CreditOff Campus Student FeesTuition - Outbound ExchangeAcademic Exchange Program
 ,80756,ACC,400,01,SK,3.0,Honours Seminar in AccountingDepartmental Approval Required,SSI,,TBA,20,18,TBA,05-Sep07-Dec,TBA,1st Half of a Multi-term ClassOn Campus Student FeesTuition - Category 4
 ,85900,AREC,251*,01,SK,3.0,Introduction to Agricultural Policy ,LEC,TR,10:00-11:20,60,0,Stuart J  Smyth (P),05-Sep07-Dec,ARTS 108,On Campus Student FeesTuition - Category 13
 ,85901,AREC,254*,01,SK,3.0,Agribusiness Taxation ,LEC,W,19:00-21:50,50,5,David D  Engdahl (P),05-Sep07-Dec,AGRI 2C71,On Campus Student FeesTuition - Category 13
 ,87038,AREC,298,01,SK,3.0,History of Aboriginal Agriculture in CanadaDepartmental Approval Required,LEC,TR,10:00-11:20,50,43,David   Natcher (P),05-Sep07-Dec,GEOL 261,On Campus Student FeesTuition - Category 13
 ,85902,AREC,315*,01,SK,3.0,Application of Microeconomic Theory to Agriculture ,LEC,TR,11:30-12:50,66,5,Tristan D  Skolrud (P),05-Sep07-Dec,AGRI 2E25,On Campus Student FeesTuition - Category 13
 ,85903,AREC,315,L01,SK,0.0,Application of Microeconomic Theory to Agriculture ,PRB,R,16:00-16:50,33,0,Tristan D  Skolrud (P),05-SEP07-DEC,AGRI 2E11,No Academic CreditOn Campus Student FeesNo Tuition Assessed
 ,85904,AREC,315,L02,SK,0.0,Application of Microeconomic Theory to Agriculture ,PRB,R,17:00-17:50,33,5,Tristan D  Skolrud (P),05-SEP07-DEC,AGRI 2E11,No Academic CreditOn Campus Student FeesNo Tuition Assessed
 ,85905,AREC,320*,01,SK,3.0,Introduction to Farm Business Management ,LEC,MWF,8:30-9:20,110,16,Kim K  Sanderson (P),05-Sep07-Dec,ARTS 133,On Campus Student FeesTuition - Category 13
 ,85908,AREC,346*,01,SK,3.0,Principles of Selling ,LEC,W,13:30-16:20,70,8,Robert G  Roy (P),05-Sep07-Dec,ENG 2C40,Community engaged learningOn Campus Student FeesTuition - Category 13
 ,85909,AREC,347*,01,SK,3.0,Agribusiness Marketing Management ,LEC,TR,13:00-14:20,80,6,Eric T  Micheels (P),05-Sep07-Dec,ARTS 200,On Campus Student FeesTuition - Category 13
 ,85918,AREC,361*,01,SK,3.0,Intermediate Statistics and Decision Making ,LEC,MWF,11:30-12:20,56,0,Suren N  Kulshreshtha (P),05-Sep07-Dec,AGRI 2E25,On Campus Student FeesTuition - Category 13
 ,85919,AREC,361,L01,SK,0.0,Intermediate Statistics and Decision Making ,LAB,M,14:30-16:50,28,0,Omid   Mirzaei (P),05-SEP07-DEC,AGRI 3D67,No Academic CreditOn Campus Student FeesNo Tuition Assessed
 ,86976,AREC,361,L02,SK,0.0,Intermediate Statistics and Decision Making ,LAB,T,14:30-16:50,28,0,Omid   Mirzaei (P),05-SEP07-DEC,AGRI 3D67,No Academic CreditOn Campus Student FeesNo Tuition Assessed
 ,85914,AREC,420*,01,SK,3.0,Operations Management for Agriculture ,LEC,MWF,9:30-10:20,40,4,James   Nolan (P),05-Sep07-Dec,AGRI 1E79,On Campus Student FeesTuition - Category 13
 ,85916,AREC,428*,01,SK,3.0,Case Studies in Agribusiness Management ,LEC,TR,11:30-12:50,70,4,Eric T  Micheels (P),05-Sep07-Dec,AGRI 5C61,On Campus Student FeesTuition - Category 13
 ,86712,AREC,430*,01,SK,3.0,Natural Resource Economics ,LEC,TR,8:30-9:50,25,-2,Patrick R  Lloyd-Smith (P),05-Sep07-Dec,AGRI 2D77,On Campus Student FeesTuition - Category 13
 ,85920,AREC,432*,01,SK,3.0,Rural Development Theory and Applications ,LEC,TR,10:00-11:20,48,11,Suren N  Kulshreshtha (P),05-Sep07-Dec,AGRI 1E85,On Campus Student FeesTuition - Category 13
 ,85921,AREC,440*,02,SK,3.0,Agricultural Marketing Systems ,LEC,TR,10:00-11:20,40,4,Jill E  Hobbs (P),05-Sep07-Dec,AGRI 1E79,On Campus Student FeesTuition - Category 13
 ,85923,AREC,492*,01,SK,1.5,Research Project and Technical Writing ,SEM,,TBA,15,11,Stuart J  Smyth (P),05-Sep07-Dec,TBA,Undergraduate research1st Half of a Multi-term ClassOn Campus Student FeesTuition - Category 13
 ,85924,AREC,494*,01,SK,3.0,Research and Technical Writing Honours ThesisDepartmental Approval Required,SSI,,TBA,10,10,Stuart J  Smyth (P),05-Sep07-Dec,TBA,Undergraduate research1st Half of a Multi-term ClassOn Campus Student FeesTuition - Category 13
 ,85947,AREC,820,01,SK,3.0,Applied Microeconomic Theory ,LEC,TR,8:30-9:50,20,7,Tristan D  Skolrud (P),05-Sep07-Dec,AGRI 1E69,On Campus Student FeesFee - Graduate Studies
 ,85948,AREC,840,01,SK,3.0,Economics of Agri-Food Marketing ,LEC,W,14:30-17:20,10,5,Jill E  Hobbs (P),05-Sep07-Dec,AGRI 1E69,On Campus Student FeesFee - Graduate Studies
 ,85949,AREC,855,01,SK,3.0,International Agricultural Trade Policy ,LEC,M,14:30-17:20,10,7,William A  Kerr (P),05-Sep07-Dec,AGRI 2E83,On Campus Student FeesFee - Graduate Studies
 ,86041,AREC,990,01,SK,0.0,Seminar ,SEM,F,14:30-17:20,40,8,Jill E  Hobbs (P),05-Sep07-Dec,AGRI 2E25,No Academic CreditOn Campus Student FeesNo Tuition Assessed
 ,85950,AREC,994,01,SK,15.0,Research ,SSI,,TBA,40,18,Richard S  Gray (P),05-Sep07-Dec,TBA,No Academic CreditOn Campus Student FeesFee - Graduate Studies
 ,86183,AREC,996,01,SK,15.0,Research ,SSI,,TBA,40,31,Richard S  Gray (P),05-Sep07-Dec,TBA,No Academic CreditOn Campus Student FeesFee - Graduate Studies
 ,80257,AGRC,111,01A,SK,3.0,Discovery in Plant and Soil Sciences ,LEC,MWF,11:30-12:20,310,19,Krista S  Wilde (P), Melissa M  Arcand ,05-Sep07-Dec,ARTS 241,Undergraduate researchOn Campus Student FeesTuition - Category 13
 ,85219,AGRC,111,T01,SK,0.0,Discovery in Plant and Soil Sciences ,TUT,M,12:30-13:50,62,0,Melissa M  Arcand (P), Krista S  Wilde ,05-SEP07-DEC,AGRI 2C61,No Academic CreditOn Campus Student FeesNo Tuition Assessed
 ,85220,AGRC,111,T02,SK,0.0,Discovery in Plant and Soil Sciences ,TUT,M,14:00-15:20,62,4,Melissa M  Arcand (P), Krista S  Wilde ,05-SEP07-DEC,AGRI 2C61,No Academic CreditOn Campus Student FeesNo Tuition Assessed
 ,85221,AGRC,111,T03,SK,0.0,Discovery in Plant and Soil Sciences ,TUT,M,15:30-16:50,62,2,Melissa M  Arcand (P), Krista S  Wilde ,05-SEP07-DEC,AGRI 2C61,No Academic CreditOn Campus Student FeesNo Tuition Assessed
 ,85222,AGRC,111,T04,SK,0.0,Discovery in Plant and Soil Sciences ,TUT,F,14:00-15:20,62,4,Melissa M  Arcand (P), Krista S  Wilde ,05-SEP07-DEC,AGRI 2C61,No Academic CreditOn Campus Student FeesNo Tuition Assessed
 ,85223,AGRC,111,T05,SK,0.0,Discovery in Plant and Soil Sciences ,TUT,F,15:30-16:50,62,9,Melissa M  Arcand (P), Krista S  Wilde ,05-SEP07-DEC,AGRI 2C61,No Academic CreditOn Campus Student FeesNo Tuition Assessed
 ,86734,AGRC,111,C21,GP,3.0,Discovery in Plant and Soil Sciences ,LEC,M,19:00-21:45,30,25,Olanike O  Aladenola (P),05-Sep07-Dec,SWIF ,Distance Education UnitOff Campus-Great Plains (SC)Off Campus Student FeesTuition - Category 13
 ,85939,AGRC,111,W01,OFF,3.0,Discovery in Plant and Soil Sciences ,WEB,,TBA,50,28,Barb A  Stefanyshyn-Cote (P),05-Sep07-Dec,TBA,Distance Education UnitOff Campus Student FeesTuition - Category 13Class Is Offered On-Line Only
 ,85943,AGRC,111,W11,CU,3.0,Discovery in Plant and Soil Sciences ,WEB,,TBA,5,5,Barb A  Stefanyshyn-Cote (P),05-Sep07-Dec,MELF ,Distance Education UnitOff Campus-Cumberland CollegeOff Campus Student FeesTuition - Category 13Class Is Offered On-Line Only
 ,86603,AGRC,111,W41,NL,3.0,Discovery in Plant and Soil Sciences ,WEB,,TBA,5,5,Barb A  Stefanyshyn-Cote (P),05-Sep07-Dec,LARO ,Distance Education UnitOff Campus-Northlands CollegeOff Campus Student FeesTuition - Category 13Class Is Offered On-Line Only
 ,86604,AGRC,111,W51,NW,3.0,Discovery in Plant and Soil Sciences ,WEB,,TBA,5,5,Barb A  Stefanyshyn-Cote (P),05-Sep07-Dec,NB ,Distance Education UnitOff Campus-North West RC (NB)Off Campus Student FeesTuition - Category 13Class Is Offered On-Line Only
 ,85946,AGRC,111,W97,SP,3.0,Discovery in Plant and Soil Sciences ,WEB,,TBA,10,8,Barb A  Stefanyshyn-Cote (P),05-Sep07-Dec,MUEN ,Distance Education UnitOff Campus Student FeesSt Peters College -Muenster SKTuition - Category 13Class Is Offered On-Line Only
 ,86147,AGRC,112,C61,PL,3.0,Animal Agriculture and Food Science ,LEC,T,9:00-11:50,35,27,Barbara A  Evans (P),05-Sep07-Dec,YORK ,Distance Education UnitOff Campus-Parkland (Yorkton)Off Campus Student FeesTuition - Category 13
 ,83433,AGRC,112,W01,OFF,3.0,Animal Agriculture and Food Science ,WEB,,TBA,60,16,Dianne C  Winkelman-Sim (P),05-Sep07-Dec,TBA,Distance Education UnitOff Campus Student FeesTuition - Category 13Class Is Offered On-Line Only
 ,83434,AGRC,112,W11,CU,3.0,Animal Agriculture and Food Science ,WEB,,TBA,2,2,Dianne C  Winkelman-Sim (P),05-Sep07-Dec,MELF ,Distance Education UnitOff Campus-Cumberland CollegeOff Campus Student FeesTuition - Category 13Class Is Offered On-Line Only
 ,83435,AGRC,112,W15,PA,3.0,Animal Agriculture and Food Science ,WEB,,TBA,8,6,Dianne C  Winkelman-Sim (P),05-Sep07-Dec,PA ,Distance Education UnitOff Campus-Prince AlbertOff Campus Student FeesTuition - Category 13Class Is Offered On-Line Only
 ,86605,AGRC,112,W41,NL,3.0,Animal Agriculture and Food Science ,WEB,,TBA,3,3,Dianne C  Winkelman-Sim (P),05-Sep07-Dec,LARO ,Distance Education UnitOff Campus-Northlands CollegeOff Campus Student FeesTuition - Category 13Class Is Offered On-Line Only
 ,83437,AGRC,112,W51,NW,3.0,Animal Agriculture and Food Science ,WEB,,TBA,2,2,Dianne C  Winkelman-Sim (P),05-Sep07-Dec,NB ,Distance Education UnitOff Campus-North West RC (NB)Off Campus Student FeesTuition - Category 13Class Is Offered On-Line Only
 ,83872,ACB,310*,01,SK,3.0,Basic Human Anatomy ,LEC,TR,10:00-11:20,109,2,Julia   Boughner (P), David M  Cooper , Bogdan F  Popescu ,05-Sep07-Dec,ARTS 146,Audit Allowed with PermissionOn Campus Student FeesScience Program TypeTuition - Category 8
 ,83876,ACB,310,L01,SK,0.0,Basic Human Anatomy ,LAB,T,13:30-16:20,54,0,Julia   Boughner (P), David M  Cooper , Bogdan F  Popescu ,05-SEP07-DEC,HLTH 3B58,Audit Allowed with PermissionOn Campus Student FeesScience Program TypeNo Tuition Assessed
 ,83881,ACB,310,L02,SK,0.0,Basic Human Anatomy ,LAB,R,13:30-16:20,55,2,Julia   Boughner (P), David M  Cooper , Bogdan F  Popescu ,05-SEP07-DEC,HLTH 3B58,Audit Allowed with PermissionOn Campus Student FeesScience Program TypeNo Tuition Assessed
 ,82015,ACB,331*,01,SK,3.0,Methods in Cell and Developmental BiologyDepartmental Approval Required,LAB,W,13:30-16:20,30,-2,Nicholas C  Ovsenek (P), Kendra L  Furber , Dawn L  Giesbrecht ,05-Sep07-Dec,HLTH B207,Audit Allowed with PermissionOn Campus Student FeesScience Program TypeTuition - Category 8
 ,83078,ACB,400*,01,SK,3.0,Imaging and Anatomy ,LEC,TR,8:30-9:50,25,1,Dean D  Chapman (P), David M  Cooper , Sheldon P  Wiebe ,05-Sep07-Dec,ARTS 207,Audit Allowed with PermissionOn Campus Student FeesScience Program TypeTuition - Category 8
 ,81320,ACB,401,01,SK,3.0,Undergraduate Research ProjectInstructors Signature Required,PRA,,TBA,11,-2,Troy A  Harkness (P),05-Sep07-Dec,TBA,Undergraduate research1st Half of a Multi-term ClassOn Campus Student FeesScience Program TypeTuition - Category 8
 ,83080,ACB,406*,01,SK,3.0,Comparative Vertebrate Histology ,LEC,MW,12:30-13:20,35,1,Helen K  Nichol (P),05-Sep07-Dec,THORV 128,Audit Allowed with PermissionOn Campus Student FeesScience Program TypeTuition - Category 8
 ,81321,ACB,801,01,SK,3.0,Human Gross AnatomyDepartmental Approval Required,PRA,TR,8:30-12:20,24,20,Adel A  Mohamed (P),05-Sep07-Dec,HLTH 2334,1st Half of a Multi-term ClassOn Campus Student FeesFee - Graduate Studies
 ,81505,ACB,830,01,SK,3.0,Advanced Topics in Cell and Molecular BiologyDepartmental Approval Required,SEM,MWF,10:30-11:50,8,4,Troy A  Harkness (P),05-Sep07-Dec,MURRY 271,On Campus Student FeesFee - Graduate Studies
 ,86911,ACB,898,03,SK,3.0,Histology of Nervous SystemDepartmental Approval Required,LAB,MWF,12:30-13:20,5,4,Bogdan F  Popescu (P),05-Sep07-Dec,HLTH B407,On Campus Student FeesFee - Graduate Studies
 ,87487,ACB,898,1,SK,3.0,Histology of musculoskeletal systemDepartmental Approval Required,LAB,F,13:30-15:20,5,4,Bogdan F  Popescu (P),05-Sep07-Dec,HLTH B407,On Campus Student FeesFee - Graduate Studies
 ,81483,ACB,990,01,SK,0.0,Scientific Communication ,LEC,W,9:30-10:20,20,1,Helen K  Nichol (P), David J  Schreyer ,05-Sep07-Dec,ARTS 210,Uses Blackboard Web ToolsNo Academic CreditOn Campus Student FeesNo Tuition Assessed
 ,81380,ACB,994,01,SK,15.0,Research ,SSI,,TBA,45,36,Helen K  Nichol (P), David J  Schreyer ,05-Sep07-Dec,TBA,No Academic CreditOn Campus Student FeesFee - Graduate Studies
 ,81127,ACB,996,01,SK,15.0,Research ,SSI,,TBA,45,35,Helen K  Nichol (P), David J  Schreyer ,05-Sep07-Dec,TBA,No Academic CreditOn Campus Student FeesFee - Graduate Studies
 ,84182,ANBI,110,01,SK,3.0,Introductory Animal Bioscience ,LEC,MWF,11:30-12:20,120,54,Ryan K  Brook (P), Murray D  Drew , Andrew G  Van Kessel ,05-Sep07-Dec,PHYSIC 103,Undergraduate researchOn Campus Student FeesTuition - Category 13
 ,84183,ANBI,110,L01,SK,0.0,Introductory Animal Bioscience ,LAB,M,13:30-15:20,40,19,Murray D  Drew (P), Ryan K  Brook ,05-SEP07-DEC,AGRI 2C71,No Academic CreditOn Campus Student FeesNo Tuition Assessed
 ,85179,ANBI,110,L02,SK,0.0,Introductory Animal Bioscience ,LAB,W,13:30-15:20,40,7,Murray D  Drew (P), Ryan K  Brook ,05-SEP07-DEC,AGRI 2C71,On Campus Student FeesNo Tuition Assessed
 ,84184,ANBI,110,L03,SK,0.0,Introductory Animal Bioscience ,LAB,T,13:30-15:20,40,28,Murray D  Drew (P), Ryan K  Brook ,05-SEP07-DEC,AGRI 2C71,No Academic CreditOn Campus Student FeesNo Tuition Assessed
 ,85224,ANBI,320*,01,SK,3.0,Equine Science ,LEC,TR,10:00-11:20,40,0,Dianne C  Winkelman-Sim (P),05-Sep07-Dec,AGRI 2C71,On Campus Student FeesTuition - Category 13
 ,84191,ANBI,470*,01,SK,3.0,Applied Animal Biotechnology ,LEC,MWF,8:30-9:20,60,20,Andrew G  Van Kessel (P), Mika   Asai-Coakwell , Matthew G  Links ,05-Sep07-Dec,AGRI 5C61,On Campus Student FeesTuition - Category 13
 ,84202,ANBI,492*,01,SK,1.5,Literature Thesis in Animal Bioscience ,TUT,T,16:30-17:50,50,24,Matthew G  Links (P), Dianne C  Winkelman-Sim ,05-Sep07-Dec,PHYSIC 165,Undergraduate research1st Half of a Multi-term ClassOn Campus Student FeesTuition - Category 13
 ,84203,ANBI,494*,01,SK,3.0,Research Thesis in Animal BioscienceDepartmental Approval Required,TUT,T,16:30-17:50,10,1,Matthew G  Links (P), Dianne C  Winkelman-Sim ,05-Sep07-Dec,PHYSIC 165,Undergraduate research1st Half of a Multi-term ClassOn Campus Student FeesTuition - Category 13
 ,80493,ANSC,212,01,SK,3.0,Livestock and Poultry Production ,LEC,TR,11:30-12:50,135,14,Fiona C  Buchanan (P), Denise D  Beaulieu , Bernard   Laarveld , Colin D  Peterson , Karen V  Schwean-Lardner ,05-Sep07-Dec,PHYSIC 165,On Campus Student FeesTuition - Category 13
 ,80495,ANSC,212,L01,SK,0.0,Livestock and Poultry Production ,LAB,W,13:30-15:20,45,0,Colin D  Peterson (P),05-SEP07-DEC,AGRI 5C61,No Academic CreditOn Campus Student FeesNo Tuition Assessed
 ,80496,ANSC,212,L02,SK,0.0,Livestock and Poultry Production ,LAB,W,15:30-17:20,45,13,Colin D  Peterson (P),05-SEP07-DEC,AGRI 5C61,No Academic CreditOn Campus Student FeesNo Tuition Assessed
 ,85225,ANSC,212,L03,SK,0.0,Livestock and Poultry Production ,LAB,T,13:30-15:20,45,1,Colin D  Peterson (P),05-SEP07-DEC,AGRI 5C61,No Academic CreditOn Campus Student FeesNo Tuition Assessed
 ,81665,ANSC,301*,01,SK,3.0,Animal Production Tour ,LEC,,TBA,24,2,Colin D  Peterson (P), John J  McKinnon ,25-Aug31-Aug,NA NO ROOM,Field-based instructionOn Campus Student FeesTuition - Category 13
 ,80454,ANSC,315*,01,SK,3.0,Animal and Poultry Nutrition ,LEC,MWF,9:30-10:20,75,0,Murray D  Drew (P), Denise D  Beaulieu , Rex W  Newkirk , Greg B  Penner ,05-Sep07-Dec,ENG 2C40,Experiential LearningOn Campus Student FeesTuition - Category 13
 ,86182,ANSC,355*,01,SK,3.0,Sheep and Goat Management ,LEC,MWF,10:30-11:20,50,1,Fiona C  Buchanan (P), Greg B  Penner ,05-Sep07-Dec,AGRI 2C71,On Campus Student FeesTuition - Category 13
 ,80463,ANSC,440*,01,SK,3.0,Poultry Production and Aquaculture ,LEC,MWF,10:30-11:20,62,16,Karen V  Schwean-Lardner (P),05-Sep07-Dec,AGRI 2C61,On Campus Student FeesTuition - Category 13
 ,84528,ANSC,460*,01,SK,3.0,Intensive Management of Dairy Cattle ,LEC,MWF,11:30-12:20,50,28,Katarzyna   Burakowska (P), Coral E  Kent-Dennis ,05-Sep07-Dec,AGRI 5C61,Field-based instructionOn Campus Student FeesTuition - Category 13
 ,81169,ANSC,492*,01,SK,1.5,Thesis in Animal Science ,TUT,T,16:30-17:50,50,27,Matthew G  Links (P), Dianne C  Winkelman-Sim ,05-Sep07-Dec,PHYSIC 165,Community engaged learning1st Half of a Multi-term ClassOn Campus Student FeesTuition - Category 13
 ,81170,ANSC,494,01,SK,3.0,Research Thesis in Animal ScienceInstructors Signature Required,TUT,T,16:30-17:50,20,17,Matthew G  Links (P), Dianne C  Winkelman-Sim ,05-Sep07-Dec,PHYSIC 165,Undergraduate research1st Half of a Multi-term ClassOn Campus Student FeesTuition - Category 13
 ,83832,ANSC,801,01,SK,3.0,Animal Experimentation ,LEC,TR,14:30-15:50,40,21,Peiqiang   Yu (P),05-Sep07-Dec,AGRI 1E79,On Campus Student FeesFee - Graduate Studies
 ,86977,ANSC,818,01,SK,3.0,Advanced Monogastric Nutrition ,LEC,W,11:00-12:20,10,-1,Denise D  Beaulieu (P), Daniel A  Columbus , Rex W  Newkirk ,05-Sep07-Dec,AGRI 2D79,On Campus Student FeesFee - Graduate Studies
 ,81188,ANSC,870,01,SK,3.0,Applied Animal Biotechnology ,LEC,MWF,8:30-9:20,5,5,Andrew G  Van Kessel (P), Mika   Asai-Coakwell , Matthew G  Links ,05-Sep07-Dec,AGRI 5C61,On Campus Student FeesFee - Graduate Studies
 ,81479,ANSC,990,02,SK,0.0,Seminar ,SEM,M,16:00-16:50,70,3,Rex W  Newkirk (P),05-Sep07-Dec,AGRI 5C61,No Academic CreditOn Campus Student FeesNo Tuition Assessed
 ,81445,ANSC,994,03,SK,15.0,Research ,SSI,,TBA,70,26,Fiona C  Buchanan (P),05-Sep07-Dec,TBA,No Academic CreditOn Campus Student FeesFee - Graduate Studies
